min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,activity
-21.780999999999999,-18.751000000000001,-7.304000000000000,15.585000000000001,13.122000000000000,19.449000000000002,-7.902882539999999,-7.701228800000000,2.190373890000000,139.571834061791350,122.028563475794530,39.435249662977860,11.814052397961985,11.046653949309471,6.279749171979551,0.398518775152045,0.587106449284887,0.792944056645280,1.949822112011538,1.739508574741756,2.996717871901785,-8.707000000000001,-12.537500000000000,1.607100000000000,-20.444500000000001,0.337980000000000,-17.858499999999999,3.456850000000000,-3.072950000000000,6.054100000000000,-0.062107172846606,-0.807326492932447,0.100243735333558,11.000000000000000,8.000000000000000,13.000000000000000,20063.000000000000000,18012.000000000000000,4384.000000000000000,2.832031250000000,9734.151246970617600,1.464843750000000,8059.533381216972900,2.832031250000000,1634.697822929156000,105.000000000000000,5.000000000000000
-21.562000000000001,-18.782000000000000,-7.970200000000000,12.547000000000001,14.247999999999999,9.623400000000000,-7.365183290000004,-6.223368700000000,0.613836970000000,116.305054667981200,120.734158915015500,16.894160175306379,10.784482123309454,10.987909669951582,4.110250621958031,0.119490642460605,0.429156463310309,0.040404637660886,1.868295932485872,1.559755402928120,2.174086010362702,-6.387100000000000,-10.975000000000000,1.032650000000000,-19.969500000000000,-0.169694500000000,-14.946000000000000,5.513050000000000,-3.060750000000000,3.532950000000000,0.010988306234755,-0.793622645696757,0.299800009600238,12.000000000000000,9.000000000000000,14.000000000000000,16939.000000000000000,15826.000000000000000,1710.000000000000000,2.832031250000000,7910.239481030430400,1.367187500000000,8658.124908080104400,1.367187500000000,726.683380224233820,105.000000000000000,5.000000000000000
-21.513999999999999,-18.826000000000001,-9.608000000000001,17.591000000000001,10.938000000000001,10.266000000000000,-7.014769359999998,-6.466063259999999,0.205131550000000,144.771432265527440,125.411123632856570,19.174836688428130,12.032100077107382,11.198710802269009,4.378908161680047,0.378773486907678,0.245279749553210,0.066167421103663,2.036752208202059,1.322330172889940,2.601924185011309,-6.530950000000000,-12.722500000000000,0.912070000000000,-20.839500000000001,0.599875000000000,-17.141500000000001,5.584800000000000,-3.261750000000000,2.773800000000000,-0.061768145459169,-0.424785555601369,0.432722567747678,11.000000000000000,10.000000000000000,11.000000000000000,19253.000000000000000,16597.000000000000000,1903.000000000000000,2.832031250000000,10576.722820689298000,1.464843750000000,9167.686088040449200,1.367187500000000,1313.064615157203400,105.000000000000000,5.000000000000000
-21.504999999999999,-18.815999999999999,-8.576200000000000,12.855000000000000,11.212000000000000,9.933500000000000,-7.860699429999998,-5.877368700000000,0.125303300000000,119.621591802136950,121.421706741936730,15.402797479418293,10.937165620129237,11.019151815903832,3.924639789766482,0.176476676827902,0.218489560021135,0.109221061340080,1.837642767309378,1.370874214535452,2.205801034222734,-7.153100000000000,-11.013000000000000,0.327705000000000,-20.934500000000000,-0.670735000000000,-16.155000000000001,5.354950000000001,-3.263000000000000,3.022400000000000,0.070725092162707,-0.557923215333245,0.388417776488400,12.000000000000000,10.000000000000000,10.000000000000000,18022.000000000000000,15475.000000000000000,1526.000000000000000,2.832031250000000,8352.519951828988300,1.464843750000000,8681.688593964647200,1.367187500000000,680.011298184460770,105.000000000000000,5.000000000000000
-21.652999999999999,-18.760999999999999,-7.587900000000000,18.009000000000000,12.308000000000000,11.522000000000000,-6.415878400000000,-6.351667929999999,1.570341796000000,142.767275672880200,114.363210500574920,20.872461000511642,11.948526087885494,10.694073615819882,4.568638856433242,0.365740604876640,0.307602226818169,0.323134806499753,2.145388373400118,1.464710099617037,2.483095702986899,-6.554600000000000,-11.925500000000000,1.757600000000000,-18.051500000000001,0.520965000000000,-15.143000000000001,4.428950000000000,-2.308700000000000,4.192900000000000,-0.048067075268011,-0.735192101409492,0.061202387953998,11.000000000000000,6.000000000000000,13.000000000000000,18250.000000000000000,15356.000000000000000,2313.000000000000000,2.832031250000000,9624.273534041480200,1.367187500000000,8589.676195670601400,2.734375000000000,995.979671233527140,105.000000000000000,5.000000000000000
-21.824999999999999,-18.763999999999999,-6.494500000000000,15.281000000000001,10.412000000000001,22.079999999999998,-6.161020499999998,-6.777702399999999,1.550081290000001,129.654482462134100,112.360156016769920,27.165080596838109,11.386592223406181,10.600007359279045,5.212013104054719,0.072487544634437,0.338791987075687,1.145042876618579,1.851878908112127,1.430078022602815,4.785411581107566,-4.351950000000000,-11.134499999999999,0.674175000000000,-18.298000000000002,1.121330000000000,-15.884499999999999,5.335750000000000,-1.874750000000000,3.482100000000000,0.098539258048625,-0.729558403027420,0.043688001890637,11.000000000000000,9.000000000000000,14.000000000000000,16632.000000000000000,15717.000000000000000,2930.000000000000000,2.832031250000000,10267.021557306236000,1.367187500000000,7939.201163136475800,2.734375000000000,1037.158561017360900,105.000000000000000,5.000000000000000
-21.620999999999999,-18.829999999999998,-6.373700000000000,15.103999999999999,11.284000000000001,14.237000000000000,-6.587437100000004,-7.177977500000000,0.345059200000000,137.309676891655100,99.273851938022972,16.017346682167034,11.717921184734735,9.963626445126442,4.002167747879521,0.152384093470457,0.471396760426061,0.742918432419924,1.850125205983141,1.661829406492009,3.732938821811497,-4.959550000000000,-11.820499999999999,0.408870000000000,-20.917499999999997,2.237650000000000,-14.614000000000001,3.535700000000000,-2.736150000000000,1.980700000000000,0.074225814152054,-0.466299447554839,0.246583882811348,13.000000000000000,10.000000000000000,12.000000000000000,17933.000000000000000,14980.000000000000000,1598.000000000000000,2.734375000000000,10801.019923341937000,1.367187500000000,6321.422368287894600,1.367187500000000,561.683773234014780,105.000000000000000,5.000000000000000
-21.605000000000000,-18.827999999999999,-9.263999999999999,17.887000000000000,10.343999999999999,12.694000000000001,-5.991185400000001,-5.767910099999999,0.402233000000000,134.351967096451260,104.317395778792930,15.820570534556563,11.591029596047594,10.213588780580160,3.977508081017129,0.158888066924322,0.213006500710474,0.492118832795845,1.990220952608077,1.417197590349640,3.944659540951629,-4.890450000000000,-10.541499999999999,0.480075000000000,-17.858000000000001,0.672545000000000,-14.301500000000001,5.160050000000000,-2.207150000000000,2.310700000000000,0.059773244600009,-0.390865315553296,0.352491171651647,11.000000000000000,9.000000000000000,9.000000000000000,16890.000000000000000,13654.000000000000000,1582.000000000000000,2.734375000000000,9889.109106864103500,1.367187500000000,7709.854945721734100,1.269531250000000,725.472851422160600,105.000000000000000,5.000000000000000
-21.631000000000000,-18.770000000000000,-5.109500000000000,14.550000000000001,10.122999999999999,11.939000000000000,-8.144404800000000,-5.764638540000002,1.257695160000000,121.207908385017130,115.936448550266550,19.369365678803572,11.009446325089066,10.767378908084666,4.401064152997951,0.264383975101530,0.211678384914311,0.558842718876051,1.973242294217044,1.394542599769160,2.419504094270777,-7.230600000000001,-10.066500000000000,0.818370000000000,-21.094000000000001,-1.067750000000000,-15.516000000000000,5.678250000000000,-2.882050000000000,4.433250000000000,0.169387875876336,-0.778549120947907,0.090593049881643,12.000000000000000,8.000000000000000,12.000000000000000,18633.000000000000000,14801.000000000000000,2076.000000000000000,2.832031250000000,8518.594476280370100,1.464843750000000,7456.270849751965200,2.832031250000000,664.910336237621550,105.000000000000000,5.000000000000000
-21.539000000000001,-18.774999999999999,-6.353800000000000,13.154999999999999,9.400200000000000,11.016000000000000,-6.866360699999999,-6.100274299999999,1.281956800000000,126.428469569291390,96.884994959204576,17.847176172858344,11.244041514032727,9.843017573854299,4.224591835060322,0.245112861485474,0.217585715412936,0.193523867482618,1.928113456426629,1.432014819870119,2.226257005688007,-6.430000000000000,-10.570499999999999,1.277150000000000,-17.538000000000000,1.065500000000000,-15.085500000000000,3.794750000000000,-2.162850000000000,4.508350000000000,0.044907399911292,-0.712249170976726,0.255222119298606,11.000000000000000,7.000000000000000,13.000000000000000,17231.000000000000000,13313.000000000000000,1931.000000000000000,2.832031250000000,9827.696737047384900,1.367187500000000,7180.473709849466100,1.367187500000000,664.307548315773720,105.000000000000000,5.000000000000000
-21.702000000000002,-18.792000000000002,-8.639799999999999,16.187000000000001,9.546300000000001,13.570000000000000,-6.569533499999998,-6.946222129999999,1.379875610000000,126.255258276259380,95.215284869472072,25.304150035010021,11.236336514908201,9.757831975878252,5.030323054736149,0.124521158101124,0.403420279203724,0.491232704317274,1.860957235108627,1.598372905906978,2.444866331264815,-6.285100000000000,-11.102000000000000,0.140820500000000,-17.862499999999997,1.987000000000000,-15.076000000000001,3.034550000000000,-2.194550000000000,5.356550000000000,0.096033906323265,-0.614470866700822,0.246235198217865,13.000000000000000,11.000000000000000,13.000000000000000,16815.000000000000000,14251.000000000000000,2696.000000000000000,2.832031250000000,9022.526152406135200,1.367187500000000,6389.974238322583000,1.464843750000000,801.715726402896390,105.000000000000000,5.000000000000000
-21.603000000000002,-18.785000000000000,-7.460100000000000,12.593999999999999,8.712800000000000,12.465999999999999,-6.964740399999998,-6.466601750000001,0.700420750000000,126.233145381890750,91.914243016694130,17.195509424614364,11.235352481426240,9.587191612599288,4.146746848387826,0.048428051134315,0.293985687020323,0.569346434997941,1.728782813348205,1.428233519792502,2.612479518596771,-4.413250000000000,-10.694000000000001,0.261295000000000,-20.552000000000000,-0.258950000000000,-14.609500000000001,4.057250000000000,-2.854850000000000,2.940950000000000,0.050543554240380,-0.622063702221161,0.286341747780764,11.000000000000000,10.000000000000000,9.000000000000000,17348.000000000000000,13281.000000000000000,1751.000000000000000,2.832031250000000,10226.559785020490000,1.367187500000000,6610.999246590328800,1.367187500000000,623.283583278727750,105.000000000000000,5.000000000000000
-21.619000000000000,-18.742000000000001,-5.573100000000000,14.085000000000001,8.562799999999999,11.911000000000000,-6.118897100000001,-4.567027420000001,1.498635779999999,112.352009835576370,90.274048695130688,13.633330995841037,10.599623098751030,9.501265636489208,3.692334085079658,-0.008534122394985,0.006089054520000,0.560736183783845,1.967832047041332,1.401318668421385,2.838703171286857,-3.613750000000000,-9.120400000000000,1.083850000000000,-15.474499999999999,-0.034880000000000,-11.669499999999999,5.036150000000000,-1.241000000000000,4.060449999999999,0.124292269115606,-0.653643527191156,0.211041310914391,13.000000000000000,7.000000000000000,13.000000000000000,14867.000000000000000,11023.000000000000000,1574.000000000000000,2.832031250000000,8471.527773899797500,1.367187500000000,6308.548543090958400,1.367187500000000,398.076409346660680,105.000000000000000,5.000000000000000
-21.587000000000000,-18.829999999999998,-8.993600000000001,14.423000000000000,9.983300000000000,13.111000000000001,-7.473942230000001,-5.705194000000003,0.755782740000000,112.976610807714560,97.655810569848498,18.553135262771370,10.629045620737291,9.882095454398753,4.307335053460709,0.131608593436153,0.161240736940253,0.316501205374291,1.942709143000895,1.453319277247867,2.980025772083747,-6.100150000000000,-9.690200000000001,0.902120000000000,-18.805500000000002,-0.181825000000000,-13.102000000000000,4.797450000000000,-2.643200000000000,2.854200000000000,0.250126034758301,-0.428849024060413,0.240732734762076,12.000000000000000,8.000000000000000,14.000000000000000,16771.000000000000000,12923.000000000000000,1894.000000000000000,2.832031250000000,8184.024376565192100,1.464843750000000,6124.037819951981900,1.367187500000000,831.864600379519860,105.000000000000000,5.000000000000000
-21.623999999999999,-18.786999999999999,-7.533000000000000,14.404999999999999,9.389099999999999,12.843000000000000,-5.683808800000000,-5.558762499999998,0.406648630000000,124.973015678966220,90.720550400220972,12.057835396211532,11.179133046840718,9.524733613084461,3.472439401373555,-0.004384025630131,0.190427586433629,0.643978058181118,1.958580390104366,1.540940933695933,4.203716193178976,-4.058750000000000,-8.944500000000000,0.829120000000000,-16.820000000000000,1.450250000000000,-12.688000000000001,4.295300000000000,-2.079200000000000,2.039100000000000,0.149195181371559,-0.404375628859660,0.375505815329629,10.000000000000000,9.000000000000000,7.000000000000000,15603.000000000000000,12071.000000000000000,1210.000000000000000,2.734375000000000,9357.040464042376700,1.367187500000000,6286.999161092124300,1.464843750000000,577.285677838138330,105.000000000000000,5.000000000000000
-21.652999999999999,-18.739000000000001,-6.267800000000000,14.254000000000000,9.478300000000001,12.984000000000000,-7.164754499999995,-7.125576539999996,1.197771350000000,129.871222273879600,85.344638772867839,17.194923266257479,11.396105574883009,9.238216211632407,4.146676170893681,0.136925597932021,0.395579261280049,0.519550782505662,1.782321214122524,1.634284529387022,2.535869743292825,-5.737050000000000,-10.327999999999999,0.819450000000000,-21.055000000000000,1.182900000000000,-14.621499999999999,2.459150000000000,-2.093600000000000,4.064800000000000,0.124256453879093,-0.694142766074630,0.288058836697709,11.000000000000000,14.000000000000000,12.000000000000000,17991.000000000000000,13527.000000000000000,1846.000000000000000,2.734375000000000,10677.017682955828000,1.367187500000000,5039.060550612297400,1.367187500000000,613.926851768352890,105.000000000000000,5.000000000000000
-21.581000000000000,-18.795000000000002,-7.512700000000000,18.699000000000002,9.529700000000000,12.903000000000000,-5.752250400000000,-7.004758399999999,0.115910000000000,132.291103660123010,107.620558856282220,16.755138496348195,11.501786976818995,10.374032911856517,4.093304105041329,0.178010506384874,0.308218348108437,0.687641772893611,2.100812974437327,1.424043012781384,3.460334006513713,-4.713100000000000,-10.416850000000000,0.226070000000000,-16.781500000000001,1.373250000000000,-16.211500000000001,4.333300000000000,-3.433300000000000,2.251100000000000,-0.009974217674763,-0.578716757316580,0.284812334725006,11.000000000000000,7.000000000000000,8.000000000000000,16406.000000000000000,15561.000000000000000,1660.000000000000000,2.734375000000000,8960.817400724608900,1.367187500000000,7857.679210860557800,1.367187500000000,667.234009499053510,105.000000000000000,5.000000000000000
-21.699999999999999,-18.838000000000001,-8.816900000000000,15.122999999999999,9.827000000000000,15.548000000000000,-7.218383600000001,-5.473162360000000,0.821441300000000,127.439918108970690,108.934888928612570,19.803319810076797,11.288929006286233,10.437187788317912,4.450092112538436,0.211557556101427,0.127637652910303,0.706386934129033,1.994759420833449,1.365979425480181,3.793913272223567,-5.672900000000000,-10.366000000000000,0.737455000000000,-20.869500000000002,0.047310000000000,-13.682499999999999,5.275100000000000,-2.176600000000000,2.779700000000000,0.105847446483308,-0.474533762209489,0.191417125974185,11.000000000000000,8.000000000000000,15.000000000000000,17827.000000000000000,13780.000000000000000,2028.000000000000000,2.832031250000000,9956.266230210123500,1.464843750000000,7261.928494383790200,1.367187500000000,887.032494975781110,105.000000000000000,5.000000000000000
-21.751999999999999,-18.739000000000001,-4.846000000000000,17.088000000000001,9.245799999999999,18.239000000000001,-7.381738790000001,-5.475053000000000,2.012816440000000,124.289719805687260,99.688311569384922,23.402633296786959,11.148529939220115,9.984403415797306,4.837626824878802,0.185286050685234,0.060714650677373,1.011891769013638,2.013767726139677,1.350059404113592,4.015195479846001,-5.735350000000000,-8.708300000000001,1.068050000000000,-21.097000000000001,0.023235500000000,-14.326000000000001,4.410250000000000,-1.706500000000000,4.485500000000000,0.101735265532019,-0.776106915230398,0.027962079787980,13.000000000000000,10.000000000000000,14.000000000000000,17754.000000000000000,12867.000000000000000,2722.000000000000000,2.832031250000000,9777.529486622748700,1.367187500000000,6861.268320551417700,2.832031250000000,1062.921389272343300,105.000000000000000,5.000000000000000
-21.702999999999999,-18.780999999999999,-6.146300000000000,14.888999999999999,11.688000000000001,16.946999999999999,-6.006245030000002,-5.528410000000000,0.434922970000000,123.496158136425620,112.163476787222210,19.914834162640879,11.112882530488012,10.590725980178235,4.462603966591801,0.048006621977747,0.250604413009181,1.071395114654606,1.945662951718469,1.361289241747650,4.312649029794140,-4.528350000000000,-11.083000000000000,-0.135319000000000,-16.536000000000001,0.420595000000000,-14.125999999999999,6.161550000000000,-3.302350000000000,2.466500000000000,0.006598992666645,-0.621384598754196,0.203092578572012,13.000000000000000,9.000000000000000,13.000000000000000,15834.000000000000000,14161.000000000000000,1990.000000000000000,2.832031250000000,9394.612853539487300,1.367187500000000,8680.104443740141500,1.367187500000000,858.691145485821150,105.000000000000000,5.000000000000000
-21.545999999999999,-18.808000000000000,-7.703200000000000,14.885999999999999,10.414999999999999,10.738000000000000,-7.755848750000002,-6.088290583333332,-0.275473888888889,134.379747463870330,114.025418828528710,16.195911835026919,11.592227890438936,10.678268531392565,4.024414471078609,0.264347305250077,0.169993321632297,0.323497178545094,1.891822984230959,1.340545892574578,2.911509722756852,-6.610900000000000,-9.295550000000000,0.202810000000000,-20.975500000000000,-0.520210000000000,-16.186000000000000,4.864150000000000,-3.276650000000000,1.971000000000000,-0.042272638398860,-0.464325939749573,0.408912810250474,9.000000000000000,5.000000000000000,11.000000000000000,13872.000000000000000,10765.000000000000000,1155.000000000000000,3.027343750000000,7434.379701091038400,1.464843750000000,6127.613574047964000,1.562500000000000,545.204954921208350,105.000000000000000,5.000000000000000
-9.119100000000000,-13.076000000000001,0.169250000000000,7.929400000000000,1.686700000000000,13.532999999999999,-1.545551870000000,-6.146402530000001,7.290585499999997,8.324510828272882,7.949460210793625,7.519559270822980,2.885222838581603,2.819478712598062,2.742181480285902,0.216739143916037,0.165304270095950,-0.203650566960754,3.621272293763715,3.137142993689528,2.865348016946034,-1.595250000000000,-6.430100000000000,7.448050000000000,-3.495000000000000,0.264330000000000,-7.962600000000000,-4.319200000000000,5.482700000000000,9.002099999999999,0.294908553348875,-0.351975656583970,-0.453162384345432,44.000000000000000,51.000000000000000,49.000000000000000,1063.000000000000000,4565.000000000000000,6060.000000000000000,4.785156250000000,146.518560667243410,15.625000000000000,86.932850218773822,15.527343750000000,86.051132821568231,106.000000000000000,6.000000000000000
-7.267100000000000,-11.167000000000000,0.537100000000000,7.434400000000000,1.904800000000000,13.090999999999999,-1.461286600000001,-5.947272300000002,7.421883999999998,8.109165119800446,8.715154762658298,6.511433195296969,2.847659586362184,2.952144095849370,2.551751005740366,0.655093568244631,0.391459101179161,-0.363458827241671,3.379880820284019,2.518787917870927,2.984728745604282,-1.864350000000000,-6.252500000000000,7.564299999999999,-3.432900000000000,0.169060000000000,-8.176100000000000,-3.722050000000000,5.862500000000000,9.333349999999999,0.465626430278674,-0.304433298001123,-0.409130675398407,41.000000000000000,51.000000000000000,51.000000000000000,1016.000000000000000,4400.000000000000000,6153.000000000000000,4.296875000000000,151.680130020320380,18.554687500000000,108.227489674887480,10.253906250000000,63.198448260891475,106.000000000000000,6.000000000000000
