min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,activity
-22.003000000000000,-8.445399999999999,-16.488000000000000,8.916100000000000,13.650000000000000,2.360200000000000,-8.082086569999996,0.412336780000000,-4.709110660000001,98.928391058859887,20.991280809302300,20.973848102047999,9.946275235426571,4.581624254486862,4.579721400046950,-0.160772707128442,1.001153620618865,-0.832525119712651,1.590750446614615,3.387525487330235,2.945922721488069,-5.226700000000000,-0.945690000000000,-3.510250000000000,-19.456499999999998,-0.078128500000000,-2.918550000000000,2.773850000000000,-7.055850000000000,-0.949055000000000,-0.010100935101060,0.731567041569112,-0.165944517061328,12.000000000000000,20.000000000000000,20.000000000000000,16326.000000000000000,2095.000000000000000,4294.000000000000000,2.832031250000000,8415.620758347935400,1.464843750000000,698.682923425645190,2.832031250000000,1170.946417632936100,105.000000000000000,5.000000000000000
-21.962000000000000,-5.278200000000000,-17.158999999999999,10.808999999999999,14.717000000000001,1.597400000000000,-7.675092585000000,0.482128220000000,-4.434294130000001,100.801273458830880,20.512411876928262,23.970225249128720,10.039983737976415,4.529063024172689,4.895939669678204,-0.154264977476971,0.999737306686694,-0.948789148959667,1.630385544922347,3.408118759002959,2.887577354728008,-4.552000000000000,-0.419305000000000,-2.908400000000000,-18.261000000000003,0.134111750000000,-3.074150000000000,3.134550000000000,-7.048700000000000,-0.657330000000000,0.007143405519725,0.703789667096781,-0.124431168841541,11.000000000000000,17.000000000000000,19.000000000000000,15870.000000000000000,2054.000000000000000,4339.000000000000000,2.832031250000000,8951.066177198212200,1.367187500000000,768.188304190229700,2.832031250000000,1319.533498429265800,105.000000000000000,5.000000000000000
-22.079999999999998,-6.838300000000000,-17.024000000000001,8.864800000000001,13.222000000000000,1.903100000000000,-6.907994469999998,0.514918100000000,-4.229444800000000,89.416964115661202,20.497961784647874,20.899189336343259,9.456054362981487,4.527467480241893,4.571563117396856,-0.320895157274047,0.960084516700173,-1.055184086752138,1.774238803188070,3.261278543107688,3.384963044256186,-4.033050000000000,-1.010930000000000,-2.909700000000000,-16.185000000000002,0.228070000000000,-2.768150000000000,3.508100000000000,-6.298900000000000,-0.801680000000000,0.082490581444468,0.747499084796278,-0.146382915216624,11.000000000000000,16.000000000000000,15.000000000000000,13624.000000000000000,2056.000000000000000,3858.000000000000000,2.832031250000000,7763.274479763860700,1.464843750000000,837.741064883399080,2.832031250000000,1138.603842406429100,105.000000000000000,5.000000000000000
-22.091000000000001,-6.688500000000000,-16.509000000000000,11.129000000000000,13.708000000000000,1.145400000000000,-8.182006730000003,0.649315820000000,-4.749466899999999,101.748573155210490,23.199539446446206,20.245562657532897,10.087049774597650,4.816590022666057,4.499506934935527,-0.009626856696621,0.857022556384505,-0.912396633971130,1.693617951111682,2.963043396271854,2.955836065376408,-6.616700000000000,-0.706160000000000,-3.431150000000000,-18.440000000000001,-0.424935000000000,-2.895700000000000,3.652250000000000,-7.264900000000000,-1.194350000000000,0.108916104066355,0.679342095191687,-0.139799857224636,12.000000000000000,20.000000000000000,19.000000000000000,16768.000000000000000,2339.000000000000000,4260.000000000000000,2.832031250000000,8733.353762729697300,1.464843750000000,688.415292728291210,2.832031250000000,1081.347739070823300,105.000000000000000,5.000000000000000
-22.006000000000000,-6.853200000000000,-16.785000000000000,8.665200000000001,10.173999999999999,1.853900000000000,-7.754073719999999,0.638464580000000,-4.469796585000000,98.579603020964541,17.234968987202286,19.623058947621807,9.928726152984810,4.151502015801303,4.429792201404238,-0.183887263356854,0.472134734205895,-0.929530210982730,1.573071455307072,2.235277595229259,3.075407576872940,-4.633700000000000,0.114819000000000,-3.154050000000000,-18.180500000000002,0.729025000000000,-2.953500000000000,3.170100000000000,-6.859400000000000,-0.967195000000000,0.128054349845033,0.730192067726456,-0.120958253165746,11.000000000000000,16.000000000000000,15.000000000000000,15772.000000000000000,1747.000000000000000,3941.000000000000000,2.832031250000000,9001.283318064513900,1.367187500000000,775.124232414121820,2.832031250000000,1069.251544372571500,105.000000000000000,5.000000000000000
-22.044000000000000,-5.804100000000000,-16.536999999999999,8.560700000000001,9.994199999999999,2.175700000000000,-7.215851900000001,0.333000800000000,-4.253189700000000,95.386735971560995,14.250735072003391,20.695284585893845,9.766613331731783,3.775014579045145,4.549207028251610,-0.286781816577012,0.664946290876964,-0.955124466370906,1.714376579812547,2.562289137142447,3.188572282544532,-4.060200000000000,-0.508575000000000,-2.906450000000000,-17.520499999999998,0.343325000000000,-2.568650000000000,2.955050000000000,-6.479150000000000,-0.817170000000000,0.135193706403334,0.708185240518763,-0.076456198316616,11.000000000000000,15.000000000000000,17.000000000000000,14650.000000000000000,1422.000000000000000,3858.000000000000000,2.832031250000000,8378.674525827018400,1.367187500000000,720.122714588034570,2.832031250000000,1057.549091911094400,105.000000000000000,5.000000000000000
-21.995000000000001,-5.216100000000000,-16.585999999999999,10.282999999999999,12.287000000000001,1.821800000000000,-8.492619279999998,0.408619520000000,-4.708508250000000,92.295990189825730,15.546055998830413,20.792513281205398,9.607080211480787,3.942848716198786,4.559880840680532,-0.073232279713304,0.932223463711068,-0.674345511123190,1.633158398074049,3.434735910004816,2.588710176002515,-6.580850000000000,-0.218100000000000,-4.055000000000000,-17.700000000000003,-0.183955000000000,-2.554250000000000,2.158300000000000,-7.765450000000000,-1.184500000000000,-0.070768307492419,0.754762793506847,-0.281304633332461,12.000000000000000,16.000000000000000,17.000000000000000,16350.000000000000000,1556.000000000000000,4275.000000000000000,2.734375000000000,8069.495004563179500,1.367187500000000,696.626845903953270,2.734375000000000,1269.216771807412400,105.000000000000000,5.000000000000000
-21.972000000000001,-7.111100000000000,-16.209000000000000,11.880000000000001,9.956000000000000,1.086100000000000,-7.263078090000001,0.422546770000000,-4.245454540000002,95.619190547055126,15.636329573884105,18.510438348683248,9.778506560158107,3.954279905859486,4.302375895790982,-0.149486276762841,0.546858570919789,-0.985201927545858,1.737700393349189,2.524412837475546,3.169352447926677,-5.059800000000000,-0.338765000000000,-3.109700000000000,-17.624500000000001,0.482750000000000,-2.535750000000000,2.879300000000000,-6.069300000000000,-0.974420000000000,0.018304042293096,0.733346917792053,-0.204041839093985,11.000000000000000,17.000000000000000,18.000000000000000,14742.000000000000000,1566.000000000000000,3635.000000000000000,2.734375000000000,8319.639281515159400,1.367187500000000,694.096307194789690,2.832031250000000,1040.600525421490800,105.000000000000000,5.000000000000000
-22.010999999999999,-5.858700000000000,-16.504000000000001,8.866600000000000,10.704000000000001,3.291400000000000,-8.138507129999999,0.713834300000000,-4.340096760000000,95.486085632070527,15.770815699893445,20.935851853705916,9.771698195916128,3.971248632343919,4.575571205183667,-0.079383922681194,0.517758716325941,-0.923676877360533,1.647848709378109,2.398173163930452,3.306116190041724,-6.002700000000000,0.658225000000000,-3.539450000000000,-17.838999999999999,0.075568500000000,-2.572400000000000,3.245650000000000,-6.640950000000000,-0.702350000000000,0.089428748853872,0.747419160952092,-0.196226010791753,11.000000000000000,17.000000000000000,21.000000000000000,16077.000000000000000,1612.000000000000000,3956.000000000000000,2.832031250000000,8503.872007236201200,1.464843750000000,746.106723710109920,2.832031250000000,1180.394323741741100,105.000000000000000,5.000000000000000
-22.013000000000002,-8.182000000000000,-17.125000000000000,9.302899999999999,10.821000000000000,1.122400000000000,-7.985688700000000,0.684354090000000,-4.663143709999999,96.943268498779062,14.572698481894873,18.798231564792363,9.845977274947321,3.817420396274803,4.335692743356287,-0.131320549713703,0.686366978995282,-0.868564770416789,1.621563297701717,2.894784374197175,3.055061525776686,-5.543400000000000,-0.154851000000000,-3.407050000000000,-18.138999999999999,0.145950000000000,-2.281300000000000,2.871850000000000,-7.090000000000000,-1.509500000000000,0.174427113061170,0.726610769777665,-0.035743199307347,11.000000000000000,17.000000000000000,19.000000000000000,15975.000000000000000,1490.000000000000000,4036.000000000000000,2.832031250000000,8849.584103758588800,1.367187500000000,643.793842137022350,2.832031250000000,1060.183660713509400,105.000000000000000,5.000000000000000
-22.018000000000001,-5.992200000000000,-16.201000000000001,8.355700000000001,12.545000000000000,1.622200000000000,-7.293170339999997,0.204183657000000,-4.045185640000000,92.422572541747329,13.899879866844962,18.875219473409597,9.613665926260769,3.728254265315734,4.344562057723379,-0.208848555224161,0.800776716156759,-1.009509471943031,1.688032936877138,3.179180248223041,3.295251533239384,-5.140000000000000,-0.997785000000000,-2.864850000000000,-16.849499999999999,0.218875000000000,-2.602300000000000,2.706450000000000,-7.119950000000000,-0.667165000000000,0.118380587187407,0.716482322170734,-0.110490028150234,11.000000000000000,13.000000000000000,21.000000000000000,14469.000000000000000,1380.000000000000000,3505.000000000000000,2.832031250000000,8076.240571542568400,1.367187500000000,632.418248109366350,2.734375000000000,965.504036736937560,105.000000000000000,5.000000000000000
-22.045999999999999,-6.247500000000000,-16.364999999999998,9.544100000000000,11.410000000000000,1.798100000000000,-8.570201400000002,0.263741488000000,-4.652591094999999,90.481877523890986,15.130726766906420,22.606178931757377,9.512196251333915,3.889823487885590,4.754595559220298,-0.039565637574832,0.910443391954260,-0.881901024163984,1.674756541691068,3.069177100311025,2.924415926640063,-6.515150000000000,-1.148900000000000,-2.950750000000000,-17.853999999999999,-1.321450000000000,-2.689350000000000,2.322100000000000,-6.642700000000000,-1.273000000000000,0.025982671689427,0.733592353669951,-0.133849241324250,11.000000000000000,14.000000000000000,19.000000000000000,16303.000000000000000,1505.000000000000000,4403.000000000000000,2.734375000000000,7930.549683053237500,1.464843750000000,638.813315164040320,2.734375000000000,1219.357408092483600,105.000000000000000,5.000000000000000
-21.963999999999999,-7.362000000000000,-16.716000000000001,7.630300000000000,14.006000000000000,2.123400000000000,-6.912664150000000,0.673310080000000,-4.132347970000000,83.182480048698991,15.019235679584639,19.232760859991689,9.120442974368022,3.875465866135921,4.385517171325600,-0.304151377879776,0.878094911629037,-0.945177678719773,1.754640900140780,3.784454146897690,3.119411668549212,-4.186450000000001,-0.294335000000000,-2.573100000000000,-15.655000000000001,0.596860000000000,-2.373100000000000,2.845550000000000,-6.847099999999999,-0.920380000000000,0.099381788411115,0.781927066135218,-0.066735506637795,11.000000000000000,20.000000000000000,20.000000000000000,13014.000000000000000,1532.000000000000000,3612.000000000000000,2.734375000000000,7360.088305830531700,1.367187500000000,764.978854870748360,2.832031250000000,1125.226083172853600,105.000000000000000,5.000000000000000
-21.995999999999999,-7.960900000000000,-15.946000000000000,9.382999999999999,12.255000000000001,1.696000000000000,-8.708574860999995,0.615969090000000,-4.497300770000001,92.002005054291203,16.133331194820386,17.376032328689199,9.591767566736133,4.016631822163986,4.168456828214633,-0.013057309481859,0.800370971152463,-0.820200346736666,1.656445118464574,3.337008938182683,3.073419507456277,-7.483700000000001,-0.163375000000000,-3.317500000000000,-18.698000000000000,-0.581830000000000,-2.297800000000000,2.692100000000000,-7.375350000000000,-1.160850000000000,0.186385620245315,0.741986551212801,-0.058109816534527,11.000000000000000,19.000000000000000,17.000000000000000,16692.000000000000000,1635.000000000000000,3743.000000000000000,2.832031250000000,8147.054406609309800,1.464843750000000,624.569981336642740,2.832031250000000,981.466448718319610,105.000000000000000,5.000000000000000
-22.103000000000002,-6.076700000000000,-16.181999999999999,9.843000000000000,13.728000000000000,1.263700000000000,-7.633892030000002,0.816412600000000,-4.265383109999998,96.253792803075115,16.751780724890143,15.846265377756742,9.810901732413546,4.092893930324868,3.980736788303987,-0.147500560130206,0.903153209851657,-0.811710034502934,1.683026119065808,3.370333158578111,2.908930307781917,-4.649900000000001,-0.045850000000000,-3.339900000000000,-17.797499999999999,0.264950000000000,-2.474300000000000,3.504450000000000,-6.696100000000000,-1.010640000000000,0.074718345822617,0.706771405419621,-0.189148882820518,11.000000000000000,18.000000000000000,17.000000000000000,15357.000000000000000,1725.000000000000000,3388.000000000000000,2.832031250000000,8500.199853510244800,1.367187500000000,603.925425795793440,2.734375000000000,889.637281345255020,105.000000000000000,5.000000000000000
-21.978000000000002,-5.186100000000000,-16.641999999999999,9.703400000000000,12.800000000000001,2.150200000000000,-8.212154141999999,0.219557340000000,-4.542030199999999,89.920860441558546,12.661707170657055,21.169735399369660,9.482661042215868,3.558329266756669,4.601058073896662,-0.133262555960376,0.944288882101135,-0.978862790099573,1.702869253743084,3.693009482735110,3.282038539002755,-6.186700000000000,-0.544930000000000,-3.173500000000000,-17.259999999999998,-0.318060000000000,-2.582700000000000,2.298350000000000,-7.178450000000000,-1.343350000000000,-0.057096851482787,0.698404033961621,-0.252565052502391,11.000000000000000,18.000000000000000,15.000000000000000,15646.000000000000000,1258.000000000000000,4159.000000000000000,2.734375000000000,7819.860188791502000,1.367187500000000,417.776718799780160,2.734375000000000,1107.827050286971100,105.000000000000000,5.000000000000000
-22.106000000000002,-6.506100000000000,-16.123999999999999,9.143400000000000,12.882999999999999,2.092100000000000,-7.884344899999999,0.516485600000000,-4.280871500000002,94.543242306166590,18.094508061146108,18.191520235281562,9.723334937467010,4.253763987475811,4.265151841995964,-0.160350610830550,0.789331527040171,-0.783843942249477,1.666461296582814,3.051506342978101,2.771283270451872,-5.847899999999999,-1.117600000000000,-3.031350000000000,-17.468000000000000,-0.174470000000000,-2.541450000000000,3.001250000000000,-6.797550000000000,-1.095350000000000,0.052092109720154,0.702497315568074,-0.115912016316738,11.000000000000000,21.000000000000000,18.000000000000000,15576.000000000000000,1818.000000000000000,3634.000000000000000,2.832031250000000,8228.987454480457000,1.367187500000000,621.295669180862770,2.832031250000000,983.182628187321260,105.000000000000000,5.000000000000000
-21.986000000000001,-9.046900000000001,-15.628000000000000,10.377000000000001,12.835000000000001,2.519800000000000,-7.663014570000001,0.449536180000000,-4.191954050000002,93.827565206075548,18.382584501825487,16.678267264066193,9.686462987389955,4.287491632857782,4.083903434713680,-0.048968472328731,0.627041372479818,-0.807126519741382,1.689230577419371,3.197973448595022,3.044587165054896,-5.539050000000000,-0.010056000000000,-3.166950000000000,-17.826499999999999,0.114221500000000,-2.584850000000000,2.960600000000000,-6.187050000000000,-1.262550000000000,0.214635242274495,0.738987516822657,-0.116377947320716,11.000000000000000,20.000000000000000,18.000000000000000,15161.000000000000000,1840.000000000000000,3408.000000000000000,2.832031250000000,8600.324060102831900,1.464843750000000,786.680141552217150,2.832031250000000,911.360014900114380,105.000000000000000,5.000000000000000
-22.100000000000001,-7.335500000000000,-16.841999999999999,9.799500000000000,14.023000000000000,1.299200000000000,-8.360621500000002,0.828969640000000,-4.580033499999998,97.155840572366401,21.536394264461766,19.519473803471136,9.856766233018130,4.640732082814280,4.418084856979451,-0.102353897775218,0.770053128979612,-0.909109938004851,1.588568235408603,3.019891188229416,3.120822283968949,-6.447500000000000,-0.167960000000000,-3.787250000000000,-18.238500000000002,-0.601510000000000,-2.787550000000000,3.913150000000000,-7.016600000000000,-1.080250000000000,0.079508824272824,0.666916190501675,-0.151798158580925,11.000000000000000,26.000000000000000,18.000000000000000,16608.000000000000000,2201.000000000000000,4030.000000000000000,2.832031250000000,8203.736169114628900,1.464843750000000,633.288769354077890,2.734375000000000,912.318269641870530,105.000000000000000,5.000000000000000
-22.045000000000002,-5.920100000000000,-14.414000000000000,8.552600000000000,9.770500000000000,2.067200000000000,-7.352233509999999,0.466296250000000,-4.042671990000001,94.707109510387696,17.243590251209810,18.814119750445311,9.731757781119899,4.152540216687830,4.337524610932520,-0.249518170103478,0.698684369980495,-0.813782294481635,1.650091028970433,2.620838093227999,2.555828014603023,-4.477750000000000,-0.322800000000000,-2.410650000000000,-17.159500000000001,0.186940000000000,-2.931400000000000,2.538750000000000,-7.009900000000000,-0.622800000000000,0.135012637339223,0.666346441208060,-0.100890612341989,12.000000000000000,19.000000000000000,19.000000000000000,14782.000000000000000,1729.000000000000000,3497.000000000000000,2.832031250000000,8169.089454752680500,1.367187500000000,679.889641846173500,2.832031250000000,942.000653341042150,105.000000000000000,5.000000000000000
-22.132999999999999,-6.604800000000000,-16.713999999999999,10.323000000000000,13.714000000000000,0.796060000000000,-8.669158750000001,0.643666944444445,-4.867948472222222,103.556200578202660,18.911688520218704,18.075699622027209,10.176256707562102,4.348757123618046,4.251552613108205,0.127952751571658,0.670092175904605,-0.832640928378491,1.666532401193558,3.045496277669524,3.189120205675653,-8.911149999999999,0.213125000000000,-4.558150000000000,-18.231000000000002,-0.257555000000000,-2.841450000000000,3.401200000000000,-6.720500000000000,-1.213350000000000,0.012520443824271,0.712063563797021,-0.194459274923559,8.000000000000000,13.000000000000000,16.000000000000000,12764.000000000000000,1373.000000000000000,2990.000000000000000,2.929687500000000,6522.557378328007900,1.367187500000000,709.690134027209180,2.929687500000000,670.882717444572560,105.000000000000000,5.000000000000000
-9.696500000000000,0.183580000000000,-7.694600000000000,-4.136700000000000,5.130800000000000,-4.085200000000000,-6.886767999999998,2.812903200000000,-5.864316000000001,1.392296172703030,0.818916843690667,0.502657235903030,1.179956004562471,0.904940243160103,0.708983240918310,0.039639684722905,-0.011447840833027,-0.104476408668339,2.493281115825952,3.376733211267792,3.045578436586934,-6.970150000000000,2.807700000000000,-5.806350000000000,-7.689400000000000,-5.887700000000001,2.210000000000000,3.300400000000000,-6.345650000000000,-5.415750000000000,0.108634773655557,0.501062993833571,-0.071608636592427,23.000000000000000,30.000000000000000,27.000000000000000,4881.000000000000000,872.000000000000000,3489.000000000000000,3.222656250000000,60.359657406502777,7.714843750000000,18.560844521848843,3.320312500000000,20.457059446079384,106.000000000000000,6.000000000000000
-9.834099999999999,0.551230000000000,-7.424300000000000,-3.747300000000000,5.435700000000000,-3.941600000000000,-6.912446999999997,2.869769300000000,-5.808567999999998,1.526788574637374,0.625424674166172,0.414599046440404,1.235632864016401,0.790837956958423,0.643893660817067,0.053045488430317,-0.023962986823480,0.350930662709517,2.684559974546320,4.367026162184368,3.126952328155946,-6.880300000000000,2.891200000000000,-5.828950000000000,-7.784200000000000,-6.057499999999999,2.431350000000000,3.269850000000000,-6.290950000000001,-5.388800000000000,0.138968767118855,0.417003655600806,-0.107485392474724,20.000000000000000,29.000000000000000,32.000000000000000,4929.000000000000000,885.000000000000000,3415.000000000000000,4.101562500000000,34.219953529480314,6.250000000000000,9.495007252353338,2.734375000000000,10.862038304837327,106.000000000000000,6.000000000000000
